ts,te,td,sa,da,sp,dp,pr,flg,fwd,stos,ipkt,ibyt,opkt,obyt,in,out,sas,das,smk,dmk,dtos,dir,nh,nhb,svln,dvln,ismc,odmc,idmc,osmc,mpls1,mpls2,mpls3,mpls4,mpls5,mpls6,mpls7,mpls8,mpls9,mpls10,cl,sl,al,ra,eng,exid,tr
2022-08-31 14:56:00,2022-08-31 14:56:00,0.000,142.250.180.138,157.138.107.14,443,54582,TCP,...AP...,0,0,3,426,0,0,82,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,172.22.0.20,0/0,3,2022-08-31 14:57:01.879
2022-08-31 14:56:00,2022-08-31 14:56:00,0.000,130.186.6.191,157.138.24.29,443,62577,TCP,...AP.SF,0,0,7,512,0,0,82,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,172.22.0.20,0/0,3,2022-08-31 14:57:01.914
2022-08-31 14:56:00,2022-08-31 14:56:00,0.000,104.17.33.105,157.138.110.129,443,55133,TCP,...A...F,0,0,2,106,0,0,82,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,172.22.0.20,0/0,3,2022-08-31 14:57:01.830
2022-08-31 14:56:00,2022-08-31 14:56:00,0.000,130.186.6.97,157.138.24.29,443,62579,TCP,...AP.SF,0,0,6,678,0,0,82,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,172.22.0.20,0/0,3,2022-08-31 14:57:01.778
2022-08-31 14:56:00,2022-08-31 14:56:00,0.000,52.25.64.249,157.138.24.114,5959,16096,UDP,........,0,0,3,162,0,0,82,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,172.22.0.20,0/0,3,2022-08-31 14:57:01.870
2022-08-31 14:56:00,2022-08-31 14:56:00,0.000,142.250.180.142,157.138.130.178,443,60351,TCP,...AP...,0,0,50,8530,0,0,82,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,172.22.0.20,0/0,3,2022-08-31 14:57:01.924
2022-08-31 14:56:00,2022-08-31 14:56:00,0.000,20.82.217.86,157.138.185.198,443,63214,TCP,...AP.S.,0,0,12,9120,0,0,82,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,172.22.0.20,0/0,3,2022-08-31 14:57:01.900
2022-08-31 14:56:00,2022-08-31 14:56:00,0.000,90.147.26.220,157.138.166.201,443,51510,TCP,...APR..,0,0,12,9674,0,0,82,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,172.22.0.20,0/0,3,2022-08-31 14:57:01.787
2022-08-31 14:56:01,2022-08-31 14:56:01,0.000,162.247.241.14,157.138.23.101,443,55597,TCP,...AP...,0,0,6,734,0,0,82,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,172.22.0.20,0/0,3,2022-08-31 14:57:01.904
2022-08-31 14:56:01,2022-08-31 14:56:01,0.000,74.82.47.5,157.138.20.53,27912,2000,TCP,......S.,0,0,6,384,0,0,82,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,172.22.0.20,0/0,3,2022-08-31 14:57:01.855
2022-08-31 14:56:01,2022-08-31 14:56:01,0.000,69.173.144.143,157.138.110.129,443,55299,TCP,...A...F,0,8,3,150,0,0,82,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,172.22.0.20,0/0,3,2022-08-31 14:57:01.929
2022-08-31 14:56:01,2022-08-31 14:56:01,0.000,162.247.241.14,157.138.23.26,443,60973,TCP,...A....,0,0,5,262,0,0,82,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,172.22.0.20,0/0,3,2022-08-31 14:57:01.924
2022-08-31 14:56:01,2022-08-31 14:56:01,0.000,142.251.209.2,157.138.110.129,443,55165,TCP,...A...F,0,0,2,106,0,0,82,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,172.22.0.20,0/0,3,2022-08-31 14:57:01.895
2022-08-31 14:56:01,2022-08-31 14:56:01,0.000,65.49.20.68,157.138.20.55,9282,2000,TCP,......S.,0,0,6,384,0,0,82,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,172.22.0.20,0/0,3,2022-08-31 14:57:01.801
2022-08-31 14:56:01,2022-08-31 14:56:01,0.000,142.251.209.42,157.138.71.82,443,57896,TCP,...AP...,0,0,9,966,0,0,82,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,172.22.0.20,0/0,3,2022-08-31 14:57:01.870
2022-08-31 14:56:01,2022-08-31 14:56:01,0.000,142.250.184.46,157.138.35.213,443,56900,TCP,...AP...,0,0,90,12760,0,0,82,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,172.22.0.20,0/0,3,2022-08-31 14:57:01.806
2022-08-31 14:56:01,2022-08-31 14:56:01,0.000,52.212.246.193,157.138.87.70,443,53423,TCP,...AP...,0,0,6,400,0,0,82,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,172.22.0.20,0/0,3,2022-08-31 14:57:01.845
2022-08-31 14:56:01,2022-08-31 14:56:01,0.000,151.95.13.31,157.138.199.19,4500,4500,UDP,........,0,0,292,108048,0,0,82,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,172.22.0.20,0/0,3,2022-08-31 14:57:01.929
2022-08-31 14:56:01,2022-08-31 14:56:01,0.000,142.250.184.78,157.138.165.10,443,54718,UDP,........,0,0,52,12077,0,0,82,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,172.22.0.20,0/0,3,2022-08-31 14:57:01.914
2022-08-31 14:56:01,2022-08-31 14:56:01,0.000,108.138.199.90,157.138.110.129,443,55196,TCP,...A...F,0,0,2,106,0,0,82,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,172.22.0.20,0/0,3,2022-08-31 14:57:01.860
2022-08-31 14:56:01,2022-08-31 14:56:01,0.000,17.188.138.33,157.138.186.253,3492,16403,UDP,........,0,4,2,340,0,0,82,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,172.22.0.20,0/0,3,2022-08-31 14:57:01.811
2022-08-31 14:56:01,2022-08-31 14:56:01,0.000,162.254.197.3,157.138.164.95,80,63665,TCP,...AP...,0,4,13600,17541990,0,0,82,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,172.22.0.20,0/0,3,2022-08-31 14:57:01.787
2022-08-31 14:56:01,2022-08-31 14:56:01,0.000,51.124.32.246,157.138.138.71,443,52484,TCP,...AP.SF,0,0,16,5378,0,0,82,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,172.22.0.20,0/0,3,2022-08-31 14:57:01.816
2022-08-31 14:56:01,2022-08-31 14:56:01,0.000,142.250.184.42,157.138.110.128,443,55205,TCP,...AP...,0,0,16,1764,0,0,82,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,172.22.0.20,0/0,3,2022-08-31 14:57:01.830
2022-08-31 14:56:02,2022-08-31 14:56:02,0.000,104.19.150.54,157.138.110.129,443,55319,TCP,...A...F,0,0,2,106,0,0,82,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,172.22.0.20,0/0,3,2022-08-31 14:57:01.919
2022-08-31 14:56:02,2022-08-31 14:56:02,0.000,142.250.180.174,157.138.110.128,443,55204,TCP,...AP...,0,0,67,11020,0,0,82,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,172.22.0.20,0/0,3,2022-08-31 14:57:01.835
2022-08-31 14:56:02,2022-08-31 14:56:02,0.000,193.206.135.16,157.138.166.139,443,54502,TCP,...APR..,0,0,4,224,0,0,82,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,172.22.0.20,0/0,3,2022-08-31 14:57:01.811
2022-08-31 14:56:02,2022-08-31 14:56:02,0.000,193.206.135.16,157.138.166.139,443,54503,TCP,...AP..F,0,0,5,274,0,0,82,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,172.22.0.20,0/0,3,2022-08-31 14:57:01.914
2022-08-31 14:56:02,2022-08-31 14:56:02,0.000,104.18.19.204,157.138.166.109,443,50570,TCP,...AP...,0,2,4,288,0,0,82,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,172.22.0.20,0/0,3,2022-08-31 14:57:01.811
2022-08-31 14:56:02,2022-08-31 14:56:02,0.000,35.83.150.6,157.138.167.52,443,60777,TCP,...AP...,0,0,27,13105,0,0,82,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,172.22.0.20,0/0,3,2022-08-31 14:57:01.933
2022-08-31 14:56:02,2022-08-31 14:56:02,0.000,17.138.144.4,157.138.166.175,443,55239,TCP,...AP...,0,6,7,4768,0,0,82,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,172.22.0.20,0/0,3,2022-08-31 14:57:01.830
2022-08-31 14:56:02,2022-08-31 14:56:02,0.000,193.206.135.16,157.138.166.139,443,54504,TCP,...APR..,0,0,4,224,0,0,82,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,172.22.0.20,0/0,3,2022-08-31 14:57:01.929
2022-08-31 14:56:02,2022-08-31 14:56:02,0.000,172.64.154.162,157.138.165.228,443,63934,TCP,...AP...,0,0,10,653,0,0,82,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,172.22.0.20,0/0,3,2022-08-31 14:57:01.929
2022-08-31 14:56:02,2022-08-31 14:56:02,0.000,159.122.182.202,157.138.110.249,443,58718,TCP,...AP...,0,4,4,236,0,0,82,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,172.22.0.20,0/0,3,2022-08-31 14:57:01.811
2022-08-31 14:56:02,2022-08-31 14:56:02,0.000,35.241.9.51,157.138.110.129,443,55321,TCP,...A...F,0,0,2,106,0,0,82,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,172.22.0.20,0/0,3,2022-08-31 14:57:01.855
2022-08-31 14:56:02,2022-08-31 14:56:31,29.000,23.1.69.91,157.138.10.42,443,52076,TCP,...AP..F,0,0,4,248,0,0,82,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,172.22.0.20,0/0,3,2022-08-31 14:57:01.820
2022-08-31 14:56:02,2022-08-31 14:56:02,0.000,157.240.231.15,157.138.166.219,443,39196,TCP,...AP.SF,0,0,16,7426,0,0,82,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,172.22.0.20,0/0,3,2022-08-31 14:57:01.904
2022-08-31 14:56:02,2022-08-31 14:56:02,0.000,142.250.184.74,157.138.179.84,443,61892,UDP,........,0,0,12,7464,0,0,82,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,172.22.0.20,0/0,3,2022-08-31 14:57:01.820
2022-08-31 14:56:02,2022-08-31 14:56:02,0.000,146.75.62.49,157.138.110.129,443,55168,TCP,...AP..F,0,0,4,231,0,0,82,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,172.22.0.20,0/0,3,2022-08-31 14:57:01.919
2022-08-31 14:56:02,2022-08-31 14:56:02,0.000,188.172.223.103,157.138.10.100,443,2398,TCP,...AP...,0,0,6,336,0,0,82,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,172.22.0.20,0/0,3,2022-08-31 14:57:01.801
2022-08-31 14:56:02,2022-08-31 14:56:02,0.000,162.159.133.234,157.138.166.122,443,63692,TCP,...AP...,0,0,10,914,0,0,82,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,172.22.0.20,0/0,3,2022-08-31 14:57:01.797
2022-08-31 14:56:02,2022-08-31 14:56:02,0.000,193.206.135.17,157.138.185.28,443,55980,TCP,...AP.SF,0,0,2056,2640203,0,0,82,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,172.22.0.20,0/0,3,2022-08-31 14:57:01.782
2022-08-31 14:56:02,2022-08-31 14:56:02,0.000,212.142.244.177,157.138.20.13,32041,23,TCP,......S.,0,8,2,100,0,0,82,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,172.22.0.20,0/0,3,2022-08-31 14:57:01.825
2022-08-31 14:56:02,2022-08-31 14:56:02,0.000,142.250.184.35,157.138.110.129,443,55322,TCP,...A...F,0,0,2,106,0,0,82,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,172.22.0.20,0/0,3,2022-08-31 14:57:01.801
2022-08-31 14:56:03,2022-08-31 14:56:03,0.000,142.250.184.42,157.138.164.71,443,58050,TCP,...AP..F,0,0,3,314,0,0,82,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,172.22.0.20,0/0,3,2022-08-31 14:57:01.778
2022-08-31 14:56:03,2022-08-31 14:56:03,0.000,142.250.184.98,157.138.20.97,443,55967,UDP,........,0,0,32,4879,0,0,82,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,172.22.0.20,0/0,3,2022-08-31 14:57:01.806
2022-08-31 14:56:03,2022-08-31 14:56:03,0.000,92.122.125.90,157.138.185.173,443,60619,TCP,...AP..F,0,0,8,592,0,0,82,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,172.22.0.20,0/0,3,2022-08-31 14:57:01.879
2022-08-31 14:56:03,2022-08-31 14:56:03,0.000,142.250.184.46,157.138.20.37,443,53928,UDP,........,0,0,116,11423,0,0,82,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,172.22.0.20,0/0,3,2022-08-31 14:57:01.835
2022-08-31 14:56:03,2022-08-31 14:56:03,0.000,142.250.184.46,157.138.164.255,443,54590,TCP,...AP...,0,0,70,10107,0,0,82,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,172.22.0.20,0/0,3,2022-08-31 14:57:01.914
2022-08-31 14:56:03,2022-08-31 14:56:03,0.000,92.122.125.90,157.138.185.173,443,60617,TCP,...AP..F,0,0,8,592,0,0,82,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,172.22.0.20,0/0,3,2022-08-31 14:57:01.840
2022-08-31 14:56:03,2022-08-31 14:56:03,0.000,52.98.168.178,157.138.107.102,443,52195,TCP,...AP...,0,0,8,540,0,0,82,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,172.22.0.20,0/0,3,2022-08-31 14:57:01.792
2022-08-31 14:56:03,2022-08-31 14:56:03,0.000,13.89.178.27,157.138.10.49,443,51708,TCP,...AP.S.,0,2,9,7205,0,0,82,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,172.22.0.20,0/0,3,2022-08-31 14:57:01.840
2022-08-31 14:56:03,2022-08-31 14:56:03,0.000,80.158.47.9,157.138.187.83,5223,53080,TCP,...AP.S.,0,0,5,354,0,0,82,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,172.22.0.20,0/0,3,2022-08-31 14:57:01.943
