,0,1,2,3,4,5,6,7,cluster,outlier
0,-70530.90949249214,-19838.16300657842,-3330.3426263852407,102.8843422479413,-49.301915282083385,79.60440792568282,-0.27887684568980536,2.863472781632725,3,0
1,-64282.31838393131,-21495.356396706175,-5016.707653426867,-13.666708262010069,6.842543844185023,35.691494678405455,16.752037486813375,-45.09667062516875,3,0
2,-69769.22595137013,-18341.082787428608,-1815.8508178398106,37.971433585467466,147.21053948109355,-33.47036600460425,7.583935809292837,-47.06570708530033,3,0
3,14770594.479408199,5534.148070732776,1623.669663365269,-52.127914178396445,127.22740225618583,226.82671063725098,1539.299632228677,-3.7110650534647642,9,0
4,-69949.8892950769,-17871.317008459882,-2122.3661648686634,32.01580025833826,-68.02134624264218,-4.989105494853097,16.540610692751606,59.91625409645981,3,0
5,-70493.76441277644,-11559.120066720945,5050.918195782487,172.61734082332134,-11.521158685846105,-113.53028751283938,3.9005993701572774,-0.7174961537768333,3,0
6,9428595.731672356,-1188.123368011279,2280.3480848295,40.5392552577077,-75.02441674605892,-0.6831480042220504,-1027.0277430474216,-1.6891738585920182,5,0
7,-70480.98929763382,-19786.080962820106,-3277.5736892274094,-41.34719099609971,-41.53602246787024,162.02355001641288,-19.251102179556284,-48.98914762008717,3,0
8,-63968.743763065686,-20568.62558938682,-4078.77686395581,-106.26474910682431,32.829023811372885,102.16748300481143,6.227602593009414,-15.968280705288235,3,0
9,-64840.75309186415,-16057.064061353398,490.1493805806813,-110.314778350323,-56.49976080193435,-12.18727298769337,26.87709946447169,12.760775492337604,3,0
10,95578.55806023076,-14176.212484990734,2170.1458728341245,-68.00549490973108,50.6360935045547,-22.448191044901026,1.5260287185416477,59.82338973054126,1,0
11,-70282.65737530119,-14202.633531918666,2374.769146036741,100.00619993247031,118.32654070342339,132.64738785923706,-16.939573946273917,-41.98556148684998,3,0
12,-68789.50462798978,-8760.549404287929,1082.2062120885053,-142.5719125222792,43.4449632249666,-13.342943790831658,10.30818069358631,31.900008682846224,3,0
13,-65325.1414356458,-19035.038188701816,-2524.3788681074752,-40.75091529932475,-129.71239904780774,93.9585321197665,-1.7312626558231443,24.637093359678026,3,0
14,-67042.0484059831,-12607.834572074378,3202.3448299636107,-22.868387182809997,90.04162982807084,37.005944837285796,10.610513193408691,-77.91999546573189,3,0
15,-70597.51640141096,-16871.513925110627,-326.66553953089766,43.80933206420122,57.5933536374943,-78.80926815358869,5.132774327179854,98.80704989876746,3,0
16,-69950.34436596249,-4739.438920405941,11955.566660509949,-132.86312258006984,1.6902288390846825,-80.76006862930495,13.693659864909277,35.450068285081855,3,0
17,-60315.240971651365,-11236.53264188839,5363.931853003822,-96.67383063514637,-50.469266410216775,40.520619826323575,-6.626412821166768,-45.008098183856546,3,0
18,-67682.60177347934,-14870.725278617785,1694.9711273919531,-117.50079263612204,10.225276569612243,-38.394768489336236,13.157369474270052,-25.258875437338354,3,0
19,-64179.817446570705,-12161.403084666237,4432.94990523848,-48.38027309962027,-112.81713163869145,-78.99950300833488,3.3907469376887094,62.37112763063804,3,0
20,-70368.52112588436,-11069.400232917464,5547.295653419031,-5.825700440554882,-0.4938959483599636,-54.56042879295575,6.8234759061005175,49.17050853127748,3,0
21,-30673.29107309844,-233.34085045167183,16462.185281578266,209.62582739901055,6.807063507673202,83.149934841847,-6.441636415528643,33.28823832370877,1,0
