0,1,2,3,4,5,6,7,outlier
-70712.24401657627,22793.466831742982,6714.333774504809,-17.367380984216762,47.64912834872501,-16.932555858208758,-13.134418264584138,-50.877406269610994,0
-70726.51235005922,36127.85172519864,15158.380130280555,138.5299281495186,-96.12809890996238,-25.59123170763371,8.250545420558339,33.567262462828666,0
-70728.69939447285,38367.82458889643,2478.6011920357914,109.02443459174073,88.73872470252472,24.572137934799333,-14.148794657164254,10.584136896752081,0
-70720.73593065071,31838.938074163885,21037.742250188883,148.77428704491933,-94.74491353702024,-32.48309509482505,7.01271503829377,23.070970630391965,0
-70710.4155237343,26270.752346090234,-3988.3332636939313,119.28179994684953,-110.8071643114232,-2.783479275691813,7.640069646802187,50.06689513037619,0
-70642.83764790697,-19885.319041254388,-3378.1032207992857,-13.927229086505395,-19.587016530904,73.30562079572958,-17.809083719893547,-104.91629311881906,0
-70728.55216633843,38454.576968115995,-694.984652430573,116.38310073587594,-103.79062826839618,-6.840254884557336,9.771864810574273,54.93344289595407,0
-70726.94711074219,31952.9590726503,21566.000089685822,-51.787775688155364,-13.102496766401337,-97.43851812404448,0.042322031441830214,-58.96249840006623,0
-70734.47195881585,41762.93967463002,11716.151578970404,119.11908716884004,95.24681655235817,13.604050709062534,-14.128763046754475,1.5685130591348795,0
-70734.18466303854,41552.84126781304,11956.090788443302,129.0354348401012,-61.5133837377316,-15.767792886843058,5.391046607421891,34.59163483288088,0
-70736.43459949872,43095.864931602744,11827.63745449499,118.90639490589216,88.32194576534411,12.122599023291897,-12.008864602792748,7.106273691426336,0
-70720.27436939484,27997.03614670029,11419.275764105609,-96.6798581833215,36.92293843301602,44.97276835110978,-17.011387912674873,-81.29769951244633,0
-70642.87657509737,-19860.67202101026,-3353.383127849746,90.80843204561529,0.7151507854076894,9.737150588607927,-12.041360942188488,-69.15155237664085,0
-70642.865663969,-19867.69927740658,-3360.497714957467,90.80327170129486,0.70825543432981,9.745668445781542,-12.042237953028632,-69.14789293201997,0
-70593.83601041297,26064.49784926413,-30345.434690460344,18.188833087514922,-93.28214212633236,-55.46459017062809,16.538059895726725,11.085699631078464,0
-70593.80180225671,26039.609695342086,-30320.93079563409,10.153215636872018,38.54218950343564,-31.91826611945484,0.34535114217383295,-16.472639047695782,0
-70732.23771492581,41190.94758169655,-4444.926043868359,107.76289727720413,-70.62644039282203,3.6662329861105705,6.4298333007048925,54.66184377057533,0
-70768.23648907195,61651.344934045206,-4217.316211457791,22.47830373427782,5.9730825911203995,31.553876466845065,-2.879051364724496,126.49851534680234,0
-70764.59019588755,58960.789144346796,-779.7455377265122,-68.84221478445261,43.134230831753506,88.65195401115908,-8.129484391308647,-133.4543157703481,0
-70764.96190729436,59255.72463874795,-1477.4499701967013,-75.04610867894421,102.31776268935106,-34.36903236297198,-3.31805555866567,-140.8565497505081,0
-70620.97995057417,42636.07013830624,14383.44509853192,-99.72841935424427,24.43742715213691,41.54053989066507,-12.83576457709,-71.22702815759331,0
-70642.86350795228,-19868.537128687643,-3360.9732727509518,-52.86692933485663,13.17014657036886,-43.54345963119026,-17.453180159010945,54.26643390555394,0
-70766.08804020107,60125.46663074037,-3195.229948076293,-72.56854044386502,119.81792508715941,-29.071687718059167,-10.354053700036774,-36.21627075879486,0
-70766.08694908822,60124.76390510073,-3195.941406787058,-72.56905647829703,119.81723555205164,-29.07083593234179,-10.354141401120781,-36.21590481433276,0
-70766.77796018987,60594.88889135546,-3173.8673847038526,-5.064223876487788,-61.322791156878296,-22.28236326050665,10.611473730506695,-14.941310126176239,0
-70744.418446204,44390.71989974423,12831.281412309154,117.72779735288087,-60.14663585873932,-33.39729466432253,11.8078580654999,-6.684027820235468,0
-70642.84822686948,-19878.43098202498,-3370.7653784334393,-91.23076924660576,-3.637040046131229,66.24942016781254,-24.52361907637232,58.683520248140056,0
-70593.29527600543,25672.503665832217,-29958.35679027072,8.187118227664978,82.10928860712777,-24.537258968872102,-5.270173215100558,-26.88474492403569,0
