,stos,tr_minute,sa1,flg_ACK,tr_month,ts_msecond,te_minute,tr_msecond,obyt,pr,te_second,sa4,tr_hour,sp   ,flg_PSH,tr_second,sa3,da1,ipkt ,dir,te_hour,sa2,flg_SYN,flg_FIN,ts_second,opkt,fwd,da2,outlier,da3,te_day,te_month,flg_RST,te_msecond,ts_month,tr_day,ibyt    ,das,ts_minute,ts_day,da4,ts_hour,sas,sp_is_privileged,dp_is_privileged,dp   ,dtos
133,0,57,142,1,8,0,55,0,0,1,57,170,14,443,1,1,180,157,33,0,14,250,0,0,57,0,0,138,0,130,31,8,0,0,8,31,2387,0,55,31,176,14,0,1,0,51314,0
134,4,57,17,1,8,0,55,0,0,1,57,178,14,443,1,1,145,157,26,0,14,248,1,1,57,0,0,138,0,185,31,8,0,0,8,31,10280,0,55,31,150,14,0,1,0,59013,0
135,8,57,172,0,8,0,55,0,0,2,57,5,14,443,0,1,98,157,7,0,14,224,0,0,57,0,0,138,0,166,31,8,0,0,8,31,451,0,55,31,136,14,0,1,0,59115,0
136,0,57,35,1,8,0,55,0,0,1,57,49,14,443,1,1,228,157,10,0,14,186,1,1,57,0,0,138,0,22,31,8,0,0,8,31,6469,0,55,31,6,14,0,1,0,51286,0
137,0,57,142,1,8,0,55,0,0,1,57,138,14,443,1,1,180,157,3,0,14,250,0,0,57,0,0,138,0,20,31,8,0,0,8,31,446,0,55,31,37,14,0,1,0,61622,0
138,0,57,142,1,8,0,55,0,0,1,57,162,14,443,0,1,180,157,2,0,14,250,0,1,57,0,0,138,0,110,31,8,0,0,8,31,106,0,55,31,129,14,0,1,0,55162,0
139,0,57,142,1,8,0,55,0,0,1,57,42,14,443,1,1,184,157,43,0,14,250,0,0,57,0,0,138,0,166,31,8,0,0,8,31,3889,0,55,31,68,14,0,1,0,50989,0
140,0,57,104,1,8,0,55,0,0,1,57,114,14,443,0,1,2,157,2,0,14,18,0,1,57,0,0,138,0,110,31,8,0,0,8,31,106,0,55,31,129,14,0,1,0,55151,0
141,0,57,162,1,8,0,55,0,0,1,57,14,14,443,1,1,241,157,11,0,14,247,0,0,57,0,0,138,0,24,31,8,0,0,8,31,970,0,55,31,107,14,0,1,0,62479,0
142,0,57,52,1,8,0,55,0,0,1,57,135,14,443,1,1,112,157,15,0,14,5,0,0,57,0,0,138,0,164,31,8,0,0,8,31,894,0,55,31,95,14,0,1,0,49807,0
143,0,57,188,1,8,0,55,0,0,1,58,139,14,80,0,1,235,157,3,0,14,172,0,0,58,0,0,138,0,23,31,8,0,0,8,31,150,0,55,31,33,14,0,1,0,59166,0
144,0,57,142,1,8,0,55,0,0,1,58,35,14,443,1,1,209,157,9,0,14,251,0,0,58,0,0,138,0,110,31,8,0,0,8,31,759,0,55,31,187,14,0,1,0,39306,0
145,8,57,130,1,8,0,55,0,0,1,58,232,14,443,1,1,212,157,3,0,14,44,0,0,58,0,0,138,0,165,31,8,0,0,8,31,216,0,55,31,92,14,0,1,0,60984,0
146,0,57,216,0,8,0,55,0,0,2,58,46,14,443,0,1,209,157,24,0,14,58,0,0,58,0,0,138,0,24,31,8,0,0,8,31,3271,0,55,31,26,14,0,1,0,59904,0
147,0,57,142,1,8,0,55,0,0,1,58,42,14,443,1,1,209,157,26,0,14,251,0,0,58,0,0,138,0,107,31,8,0,0,8,31,2494,0,55,31,35,14,0,1,0,64955,0
148,0,57,142,1,8,0,55,0,0,1,58,10,14,443,1,1,209,157,129,0,14,251,0,0,58,0,0,138,0,130,31,8,0,0,8,31,73723,0,55,31,183,14,0,1,0,53151,0
149,0,57,35,1,8,0,55,0,0,1,58,47,14,443,1,1,224,157,13,0,14,186,0,0,58,0,0,138,0,184,31,8,0,0,8,31,862,0,55,31,191,14,0,1,0,65313,0
150,0,57,142,0,8,0,55,0,0,2,58,74,14,443,0,1,184,157,29,0,14,250,0,0,58,0,0,138,0,24,31,8,0,0,8,31,4292,0,55,31,88,14,0,1,0,37719,0
151,0,57,35,1,8,0,55,0,0,1,58,49,14,443,1,1,228,157,34,0,14,186,0,0,58,0,0,138,0,24,31,8,0,0,8,31,6069,0,55,31,214,14,0,1,0,59340,0
152,0,57,20,1,8,0,55,0,0,1,58,122,14,443,1,1,10,157,10,0,14,44,1,1,58,0,0,138,0,138,31,8,0,0,8,31,5442,0,55,31,137,14,0,1,0,61187,0
153,0,57,37,0,8,0,55,0,0,2,58,186,14,4500,0,1,191,157,68,0,14,117,0,0,58,0,0,138,0,199,31,8,0,0,8,31,12656,0,55,31,20,14,0,0,0,4500,0
154,0,57,142,0,8,0,55,0,0,2,58,35,14,443,0,1,209,157,10,0,14,251,0,0,58,0,0,138,0,186,31,8,0,0,8,31,4035,0,55,31,57,14,0,1,0,60821,0
155,0,57,13,1,8,0,55,0,0,1,58,60,14,443,0,1,246,157,3,0,14,107,0,1,58,0,0,138,0,10,31,8,0,0,8,31,168,0,55,31,42,14,0,1,0,52115,0
156,0,57,20,1,8,0,55,0,0,1,58,24,14,443,1,1,73,157,8,0,14,42,0,0,58,0,0,138,0,138,31,8,0,0,8,31,902,0,55,31,66,14,0,1,0,51515,0
157,0,57,52,1,8,0,55,0,0,1,58,4,14,443,0,1,231,157,3,0,14,111,0,0,58,0,0,138,0,177,31,8,0,0,8,31,150,0,55,31,66,14,0,1,0,54832,0
158,8,57,35,1,8,0,55,0,0,1,58,180,14,443,0,1,197,157,5,0,14,206,0,0,58,0,0,138,0,164,31,8,0,0,8,31,262,0,55,31,62,14,0,1,0,59662,0
159,0,57,142,1,8,0,55,0,0,1,58,130,14,443,0,1,180,157,2,0,14,250,0,1,58,0,0,138,0,110,31,8,0,0,8,31,106,0,55,31,129,14,0,1,0,55136,0
160,0,57,3,1,8,0,55,0,0,1,58,208,14,443,1,1,231,157,6,0,14,230,0,0,58,0,0,138,0,164,31,8,0,0,8,31,483,0,55,31,74,14,0,1,0,4918,0
161,0,57,35,1,8,0,55,0,0,1,58,41,14,443,1,1,224,157,6,0,14,186,0,0,58,0,0,138,0,187,31,8,0,0,8,31,402,0,55,31,138,14,0,1,0,62251,0
162,0,57,142,1,8,0,55,0,0,1,59,42,14,443,1,1,184,157,10,0,14,250,0,0,59,0,0,138,0,110,31,8,0,0,8,31,978,0,55,31,226,14,0,1,0,60582,0
163,0,57,157,0,8,0,55,0,0,2,59,15,14,443,0,1,231,157,17,0,14,240,0,0,59,0,0,138,0,184,31,8,0,0,8,31,6973,0,55,31,79,14,0,1,0,46574,0
164,0,57,142,1,8,0,55,0,0,1,59,110,14,443,1,1,184,157,10,0,14,250,1,1,59,0,0,138,0,24,31,8,0,0,8,31,5928,0,55,31,22,14,0,1,0,58580,0
165,0,57,35,1,8,0,55,0,0,1,59,25,14,443,1,1,224,157,12,0,14,186,0,0,59,0,0,138,0,110,31,8,0,0,8,31,1340,0,55,31,187,14,0,1,0,52234,0
166,4,57,162,1,8,0,55,0,0,1,59,3,14,80,1,1,197,157,11090,0,14,254,0,0,59,0,0,138,0,164,31,8,0,0,8,31,14313150,0,55,31,95,14,0,1,0,63661,0
167,0,57,20,0,8,0,55,0,0,2,59,72,14,3478,0,1,4,157,4,0,14,202,0,0,59,0,0,138,0,165,31,8,0,0,8,31,912,0,55,31,12,14,0,0,0,23526,0
168,0,57,52,1,8,0,55,0,0,1,59,226,14,443,1,1,201,157,4,0,14,97,0,0,59,0,0,138,0,166,31,8,0,0,8,31,348,0,55,31,100,14,0,1,0,53683,0
169,0,57,142,0,8,0,55,0,0,2,59,42,14,443,0,1,209,157,11,0,14,251,0,0,59,0,0,138,0,187,31,8,0,0,8,31,979,0,55,31,8,14,0,1,0,54853,0
170,0,57,178,1,8,0,55,0,0,1,59,139,14,443,1,1,0,157,186,0,14,250,1,1,59,0,0,138,0,166,31,8,0,0,8,31,228070,0,55,31,219,14,0,1,0,39850,0
171,0,57,35,1,8,0,55,0,0,1,59,68,14,443,0,1,174,157,2,0,14,244,0,1,59,0,0,138,0,110,31,8,0,0,8,31,106,0,55,31,129,14,0,1,0,55221,0
172,0,57,142,1,8,0,55,0,0,1,59,35,14,443,1,1,209,157,18,0,14,251,0,0,59,0,0,138,0,23,31,8,0,0,8,31,1665,0,55,31,13,14,0,1,0,65278,0
173,0,57,142,0,8,0,55,0,0,2,59,78,14,443,0,1,184,157,44,0,14,250,0,0,59,0,0,138,0,166,31,8,0,0,8,31,8320,0,55,31,254,14,0,1,0,49610,0
174,0,57,142,1,8,0,55,0,0,1,59,170,14,443,1,1,180,157,4,0,14,250,0,1,59,0,0,138,0,176,31,8,0,0,8,31,309,0,55,31,193,14,0,1,0,39294,0
175,8,57,209,0,8,0,55,0,0,2,59,234,14,60949,0,1,32,157,3,0,14,141,0,0,59,0,0,138,0,22,31,8,0,0,8,31,186,0,55,31,68,14,0,0,1,53,0
176,0,57,34,1,8,0,56,0,0,1,0,245,14,443,1,1,48,157,10,0,14,203,1,0,0,0,0,138,0,10,31,8,0,0,8,31,6228,0,56,31,152,14,0,1,0,50632,0
177,0,57,142,1,8,0,56,0,0,1,0,78,14,443,1,1,184,157,17,0,14,250,1,1,0,0,0,138,0,178,31,8,0,0,8,31,8447,0,56,31,42,14,0,1,0,54032,0
178,0,57,8,1,8,0,56,0,0,1,0,8,14,53,1,1,8,157,7,0,14,8,1,1,0,0,0,138,1,164,31,8,0,0,8,31,565,0,56,31,70,14,0,1,0,38702,0
179,0,57,130,1,8,0,56,0,0,1,0,191,14,443,1,1,6,157,7,0,14,186,1,1,0,0,0,138,0,24,31,8,0,0,8,31,512,0,56,31,29,14,0,1,0,62578,0
180,0,57,185,1,8,0,56,0,0,1,0,186,14,443,1,1,81,157,13,0,14,48,1,1,0,0,0,138,0,165,31,8,0,0,8,31,4501,0,56,31,67,14,0,1,0,62202,0
181,0,57,172,0,8,0,56,0,0,0,0,20,14,0,0,1,137,172,11,0,14,22,0,0,0,0,0,22,0,1,31,8,0,0,8,31,968,0,56,31,91,14,0,1,1,0,0
182,0,57,142,1,8,0,56,0,0,1,0,170,14,443,1,1,180,157,93,0,14,250,0,0,0,0,0,138,0,71,31,8,0,0,8,31,21096,0,56,31,103,14,0,1,0,64311,0
183,0,57,142,1,8,0,56,0,0,1,0,174,14,443,1,1,180,157,23,0,14,250,0,0,0,0,0,138,0,23,31,8,0,0,8,31,4563,0,56,31,26,14,0,1,0,60389,0
184,0,57,130,1,8,0,56,0,0,1,0,191,14,443,1,1,6,157,7,0,14,186,1,1,0,0,0,138,0,24,31,8,0,0,8,31,512,0,56,31,29,14,0,1,0,62576,0
185,0,57,52,1,8,0,56,0,0,1,0,2,14,443,1,1,17,157,12,0,14,178,1,1,0,0,0,138,0,50,31,8,0,0,8,31,5476,0,56,31,154,14,0,1,0,59488,0
186,0,57,142,1,8,0,56,0,0,1,0,138,14,443,1,1,180,157,3,0,14,250,0,0,0,0,0,138,0,107,31,8,0,0,8,31,426,0,56,31,14,14,0,1,0,54582,0
187,0,57,130,1,8,0,56,0,0,1,0,191,14,443,1,1,6,157,7,0,14,186,1,1,0,0,0,138,0,24,31,8,0,0,8,31,512,0,56,31,29,14,0,1,0,62577,0
188,0,57,104,1,8,0,56,0,0,1,0,105,14,443,0,1,33,157,2,0,14,17,0,1,0,0,0,138,0,110,31,8,0,0,8,31,106,0,56,31,129,14,0,1,0,55133,0
189,0,57,130,1,8,0,56,0,0,1,0,97,14,443,1,1,6,157,6,0,14,186,1,1,0,0,0,138,0,24,31,8,0,0,8,31,678,0,56,31,29,14,0,1,0,62579,0
190,0,57,52,0,8,0,56,0,0,2,0,249,14,5959,0,1,64,157,3,0,14,25,0,0,0,0,0,138,0,24,31,8,0,0,8,31,162,0,56,31,114,14,0,0,0,16096,0
191,0,57,142,1,8,0,56,0,0,1,0,142,14,443,1,1,180,157,50,0,14,250,0,0,0,0,0,138,0,130,31,8,0,0,8,31,8530,0,56,31,178,14,0,1,0,60351,0
192,0,57,20,1,8,0,56,0,0,1,0,86,14,443,1,1,217,157,12,0,14,82,1,0,0,0,0,138,0,185,31,8,0,0,8,31,9120,0,56,31,198,14,0,1,0,63214,0
193,0,57,90,1,8,0,56,0,0,1,0,220,14,443,1,1,26,157,12,0,14,147,0,0,0,0,0,138,0,166,31,8,1,0,8,31,9674,0,56,31,201,14,0,1,0,51510,0
194,0,57,162,1,8,0,56,0,0,1,1,14,14,443,1,1,241,157,6,0,14,247,0,0,1,0,0,138,0,23,31,8,0,0,8,31,734,0,56,31,101,14,0,1,0,55597,0
195,0,57,74,0,8,0,56,0,0,1,1,5,14,27912,0,1,47,157,6,0,14,82,1,0,1,0,0,138,0,20,31,8,0,0,8,31,384,0,56,31,53,14,0,0,0,2000,0
196,8,57,69,1,8,0,56,0,0,1,1,143,14,443,0,1,144,157,3,0,14,173,0,1,1,0,0,138,0,110,31,8,0,0,8,31,150,0,56,31,129,14,0,1,0,55299,0
197,0,57,162,1,8,0,56,0,0,1,1,14,14,443,0,1,241,157,5,0,14,247,0,0,1,0,0,138,0,23,31,8,0,0,8,31,262,0,56,31,26,14,0,1,0,60973,0
198,0,57,142,1,8,0,56,0,0,1,1,2,14,443,0,1,209,157,2,0,14,251,0,1,1,0,0,138,0,110,31,8,0,0,8,31,106,0,56,31,129,14,0,1,0,55165,0
199,0,57,65,0,8,0,56,0,0,1,1,68,14,9282,0,1,20,157,6,0,14,49,1,0,1,0,0,138,0,20,31,8,0,0,8,31,384,0,56,31,55,14,0,0,0,2000,0
200,0,57,142,1,8,0,56,0,0,1,1,42,14,443,1,1,209,157,9,0,14,251,0,0,1,0,0,138,0,71,31,8,0,0,8,31,966,0,56,31,82,14,0,1,0,57896,0
201,0,57,142,1,8,0,56,0,0,1,1,46,14,443,1,1,184,157,90,0,14,250,0,0,1,0,0,138,0,35,31,8,0,0,8,31,12760,0,56,31,213,14,0,1,0,56900,0
202,0,57,52,1,8,0,56,0,0,1,1,193,14,443,1,1,246,157,6,0,14,212,0,0,1,0,0,138,0,87,31,8,0,0,8,31,400,0,56,31,70,14,0,1,0,53423,0
203,0,57,151,0,8,0,56,0,0,2,1,31,14,4500,0,1,13,157,292,0,14,95,0,0,1,0,0,138,0,199,31,8,0,0,8,31,108048,0,56,31,19,14,0,0,0,4500,0
204,0,57,142,0,8,0,56,0,0,2,1,78,14,443,0,1,184,157,52,0,14,250,0,0,1,0,0,138,0,165,31,8,0,0,8,31,12077,0,56,31,10,14,0,1,0,54718,0
205,0,57,108,1,8,0,56,0,0,1,1,90,14,443,0,1,199,157,2,0,14,138,0,1,1,0,0,138,0,110,31,8,0,0,8,31,106,0,56,31,129,14,0,1,0,55196,0
206,4,57,17,0,8,0,56,0,0,2,1,33,14,3492,0,1,138,157,2,0,14,188,0,0,1,0,0,138,0,186,31,8,0,0,8,31,340,0,56,31,253,14,0,0,0,16403,0
207,4,57,162,1,8,0,56,0,0,1,1,3,14,80,1,1,197,157,13600,0,14,254,0,0,1,0,0,138,0,164,31,8,0,0,8,31,17541990,0,56,31,95,14,0,1,0,63665,0
208,0,57,51,1,8,0,56,0,0,1,1,246,14,443,1,1,32,157,16,0,14,124,1,1,1,0,0,138,0,138,31,8,0,0,8,31,5378,0,56,31,71,14,0,1,0,52484,0
209,0,57,142,1,8,0,56,0,0,1,1,42,14,443,1,1,184,157,16,0,14,250,0,0,1,0,0,138,0,110,31,8,0,0,8,31,1764,0,56,31,128,14,0,1,0,55205,0
210,0,57,104,1,8,0,56,0,0,1,2,54,14,443,0,1,150,157,2,0,14,19,0,1,2,0,0,138,0,110,31,8,0,0,8,31,106,0,56,31,129,14,0,1,0,55319,0
211,0,57,142,1,8,0,56,0,0,1,2,174,14,443,1,1,180,157,67,0,14,250,0,0,2,0,0,138,0,110,31,8,0,0,8,31,11020,0,56,31,128,14,0,1,0,55204,0
212,0,57,193,1,8,0,56,0,0,1,2,16,14,443,1,1,135,157,4,0,14,206,0,0,2,0,0,138,0,166,31,8,1,0,8,31,224,0,56,31,139,14,0,1,0,54502,0
213,0,57,193,1,8,0,56,0,0,1,2,16,14,443,1,1,135,157,5,0,14,206,0,1,2,0,0,138,0,166,31,8,0,0,8,31,274,0,56,31,139,14,0,1,0,54503,0
214,2,57,104,1,8,0,56,0,0,1,2,204,14,443,1,1,19,157,4,0,14,18,0,0,2,0,0,138,0,166,31,8,0,0,8,31,288,0,56,31,109,14,0,1,0,50570,0
215,0,57,35,1,8,0,56,0,0,1,2,6,14,443,1,1,150,157,27,0,14,83,0,0,2,0,0,138,0,167,31,8,0,0,8,31,13105,0,56,31,52,14,0,1,0,60777,0
216,6,57,17,1,8,0,56,0,0,1,2,4,14,443,1,1,144,157,7,0,14,138,0,0,2,0,0,138,0,166,31,8,0,0,8,31,4768,0,56,31,175,14,0,1,0,55239,0
217,0,57,193,1,8,0,56,0,0,1,2,16,14,443,1,1,135,157,4,0,14,206,0,0,2,0,0,138,0,166,31,8,1,0,8,31,224,0,56,31,139,14,0,1,0,54504,0
218,0,57,172,1,8,0,56,0,0,1,2,162,14,443,1,1,154,157,10,0,14,64,0,0,2,0,0,138,0,165,31,8,0,0,8,31,653,0,56,31,228,14,0,1,0,63934,0
219,4,57,159,1,8,0,56,0,0,1,2,202,14,443,1,1,182,157,4,0,14,122,0,0,2,0,0,138,0,110,31,8,0,0,8,31,236,0,56,31,249,14,0,1,0,58718,0
220,0,57,35,1,8,0,56,0,0,1,2,51,14,443,0,1,9,157,2,0,14,241,0,1,2,0,0,138,0,110,31,8,0,0,8,31,106,0,56,31,129,14,0,1,0,55321,0
221,0,57,23,1,8,0,56,0,0,1,31,91,14,443,1,1,69,157,4,0,14,1,0,1,2,0,0,138,0,10,31,8,0,0,8,31,248,0,56,31,42,14,0,1,0,52076,0
222,0,57,157,1,8,0,56,0,0,1,2,15,14,443,1,1,231,157,16,0,14,240,1,1,2,0,0,138,0,166,31,8,0,0,8,31,7426,0,56,31,219,14,0,1,0,39196,0
223,0,57,142,0,8,0,56,0,0,2,2,74,14,443,0,1,184,157,12,0,14,250,0,0,2,0,0,138,0,179,31,8,0,0,8,31,7464,0,56,31,84,14,0,1,0,61892,0
224,0,57,146,1,8,0,56,0,0,1,2,49,14,443,1,1,62,157,4,0,14,75,0,1,2,0,0,138,0,110,31,8,0,0,8,31,231,0,56,31,129,14,0,1,0,55168,0
225,0,57,188,1,8,0,56,0,0,1,2,103,14,443,1,1,223,157,6,0,14,172,0,0,2,0,0,138,0,10,31,8,0,0,8,31,336,0,56,31,100,14,0,1,0,2398,0
226,0,57,162,1,8,0,56,0,0,1,2,234,14,443,1,1,133,157,10,0,14,159,0,0,2,0,0,138,0,166,31,8,0,0,8,31,914,0,56,31,122,14,0,1,0,63692,0
227,0,57,193,1,8,0,56,0,0,1,2,17,14,443,1,1,135,157,2056,0,14,206,1,1,2,0,0,138,0,185,31,8,0,0,8,31,2640203,0,56,31,28,14,0,1,0,55980,0
228,8,57,212,0,8,0,56,0,0,1,2,177,14,32041,0,1,244,157,2,0,14,142,1,0,2,0,0,138,0,20,31,8,0,0,8,31,100,0,56,31,13,14,0,0,1,23,0
229,0,57,142,1,8,0,56,0,0,1,2,35,14,443,0,1,184,157,2,0,14,250,0,1,2,0,0,138,0,110,31,8,0,0,8,31,106,0,56,31,129,14,0,1,0,55322,0
230,0,57,142,1,8,0,56,0,0,1,3,42,14,443,1,1,184,157,3,0,14,250,0,1,3,0,0,138,0,164,31,8,0,0,8,31,314,0,56,31,71,14,0,1,0,58050,0
231,0,57,142,0,8,0,56,0,0,2,3,98,14,443,0,1,184,157,32,0,14,250,0,0,3,0,0,138,0,20,31,8,0,0,8,31,4879,0,56,31,97,14,0,1,0,55967,0
232,0,57,92,1,8,0,56,0,0,1,3,90,14,443,1,1,125,157,8,0,14,122,0,1,3,0,0,138,0,185,31,8,0,0,8,31,592,0,56,31,173,14,0,1,0,60619,0
233,0,57,142,0,8,0,56,0,0,2,3,46,14,443,0,1,184,157,116,0,14,250,0,0,3,0,0,138,0,20,31,8,0,0,8,31,11423,0,56,31,37,14,0,1,0,53928,0
234,0,57,142,1,8,0,56,0,0,1,3,46,14,443,1,1,184,157,70,0,14,250,0,0,3,0,0,138,0,164,31,8,0,0,8,31,10107,0,56,31,255,14,0,1,0,54590,0
235,0,57,92,1,8,0,56,0,0,1,3,90,14,443,1,1,125,157,8,0,14,122,0,1,3,0,0,138,0,185,31,8,0,0,8,31,592,0,56,31,173,14,0,1,0,60617,0
236,0,57,52,1,8,0,56,0,0,1,3,178,14,443,1,1,168,157,8,0,14,98,0,0,3,0,0,138,0,107,31,8,0,0,8,31,540,0,56,31,102,14,0,1,0,52195,0
237,2,57,13,1,8,0,56,0,0,1,3,27,14,443,1,1,178,157,9,0,14,89,1,0,3,0,0,138,0,10,31,8,0,0,8,31,7205,0,56,31,49,14,0,1,0,51708,0
238,0,57,80,1,8,0,56,0,0,1,3,9,14,5223,1,1,47,157,5,0,14,158,1,0,3,0,0,138,0,187,31,8,0,0,8,31,354,0,56,31,83,14,0,0,0,53080,0
239,0,57,157,1,8,0,56,0,0,1,4,34,14,443,1,1,231,157,4,0,14,240,0,0,4,0,0,138,0,186,31,8,0,0,8,31,1400,0,56,31,235,14,0,1,0,45060,0
240,8,57,198,1,8,0,56,0,0,1,4,18,14,443,0,1,127,157,3,0,14,47,0,1,4,0,0,138,0,110,31,8,0,0,8,31,150,0,56,31,129,14,0,1,0,55349,0
241,0,57,162,1,8,0,56,0,0,1,4,13,14,443,1,1,69,157,8,0,14,125,1,0,4,0,0,138,0,187,31,8,0,0,8,31,1080,0,56,31,122,14,0,1,0,50126,0
242,0,57,142,0,8,0,56,0,0,2,4,170,14,443,0,1,180,157,13,0,14,250,0,0,4,0,0,138,0,20,31,8,0,0,8,31,3207,0,56,31,97,14,0,1,0,42784,0
243,0,57,142,1,8,0,56,0,0,1,4,10,14,443,0,1,209,157,2,0,14,251,0,1,4,0,0,138,0,110,31,8,0,0,8,31,106,0,56,31,129,14,0,1,0,55447,0
244,0,57,142,1,8,0,56,0,0,1,4,8,14,443,0,1,209,157,2,0,14,251,0,1,4,0,0,138,0,110,31,8,0,0,8,31,106,0,56,31,129,14,0,1,0,55364,0
245,4,57,17,1,8,0,56,0,0,1,4,111,14,443,1,1,202,157,18,0,14,36,1,1,4,0,0,138,0,186,31,8,0,0,8,31,8259,0,56,31,253,14,0,1,0,59036,0
246,0,57,52,1,8,0,56,0,0,1,4,62,14,443,1,1,28,157,28,0,14,109,1,1,4,0,0,138,0,166,31,8,0,0,8,31,25145,0,56,31,136,14,0,1,0,57912,0
247,0,57,52,1,8,0,56,0,0,1,4,2,14,443,0,1,231,157,2,0,14,111,0,0,4,0,0,138,0,165,31,8,0,0,8,31,100,0,56,31,209,14,0,1,0,49363,0
248,8,57,130,1,8,0,56,0,0,1,5,236,14,443,1,1,212,157,7,0,14,44,1,1,5,0,0,138,0,186,31,8,0,0,8,31,4407,0,56,31,232,14,0,1,0,38456,0
249,0,57,130,1,8,0,56,0,0,1,5,191,14,443,1,1,6,157,25,0,14,186,1,1,5,0,0,138,0,24,31,8,0,0,8,31,23328,0,56,31,29,14,0,1,0,62584,0
250,0,57,35,1,8,0,56,0,0,1,5,49,14,443,1,1,228,157,10,0,14,186,1,1,5,0,0,138,0,22,31,8,0,0,8,31,6298,0,56,31,6,14,0,1,0,42330,0
251,0,57,142,1,8,0,56,0,0,1,6,35,14,443,1,1,184,157,7,0,14,250,0,0,6,0,0,138,0,110,31,8,0,0,8,31,575,0,56,31,226,14,0,1,0,60607,0
252,0,57,142,0,8,0,56,0,0,2,6,110,14,443,0,1,184,157,13,0,14,250,0,0,6,0,0,138,0,187,31,8,0,0,8,31,3202,0,56,31,142,14,0,1,0,59763,0
253,0,57,204,1,8,0,56,0,0,1,7,203,14,443,1,1,197,157,106,0,14,79,1,0,7,0,0,138,0,165,31,8,0,0,8,31,104188,0,56,31,152,14,0,1,0,59962,0
254,0,57,142,0,8,0,56,0,0,2,7,170,14,443,0,1,180,157,17,0,14,250,0,0,7,0,0,138,0,20,31,8,0,0,8,31,3460,0,56,31,97,14,0,1,0,52523,0
255,0,57,204,1,8,0,56,0,0,1,7,200,14,443,1,1,197,157,14,0,14,79,1,0,7,0,0,138,0,165,31,8,0,0,8,31,8134,0,56,31,152,14,0,1,0,59961,0
256,0,57,142,1,8,0,56,0,0,1,7,106,14,443,0,1,184,157,3,0,14,250,0,1,7,0,0,138,0,165,31,8,0,0,8,31,156,0,56,31,103,14,0,1,0,56676,0
257,0,57,142,1,8,0,56,0,0,1,7,161,14,443,0,1,180,157,2,0,14,250,0,1,7,0,0,138,0,110,31,8,0,0,8,31,106,0,56,31,129,14,0,1,0,55285,0
258,0,57,104,1,8,0,56,0,0,1,7,240,14,443,0,1,208,157,2,0,14,17,0,1,7,0,0,138,0,110,31,8,0,0,8,31,106,0,56,31,129,14,0,1,0,55353,0
259,0,57,142,1,8,0,56,0,0,1,7,6,14,443,1,1,209,157,8,0,14,251,1,1,7,0,0,138,0,166,31,8,0,0,8,31,5976,0,56,31,219,14,0,1,0,48152,0
260,0,57,142,1,8,0,56,0,0,1,7,6,14,443,1,1,209,157,8,0,14,251,1,1,7,0,0,138,0,166,31,8,0,0,8,31,5977,0,56,31,219,14,0,1,0,48156,0
261,0,57,157,0,8,0,56,0,0,2,7,15,14,443,0,1,231,157,18,0,14,240,0,0,7,0,0,138,0,184,31,8,0,0,8,31,5169,0,56,31,79,14,0,1,0,48653,0
262,0,57,142,0,8,0,56,0,0,2,7,42,14,443,0,1,184,157,9,0,14,250,0,0,7,0,0,138,0,24,31,8,0,0,8,31,2916,0,56,31,38,14,0,1,0,50984,0
263,0,57,142,1,8,0,56,0,0,1,7,74,14,443,1,1,184,157,3,0,14,250,0,1,7,0,0,138,0,10,31,8,0,0,8,31,223,0,56,31,152,14,0,1,0,50546,0
264,0,57,142,1,8,0,56,0,0,1,7,6,14,443,1,1,209,157,8,0,14,251,1,1,7,0,0,138,0,166,31,8,0,0,8,31,5976,0,56,31,219,14,0,1,0,48154,0
265,0,57,35,1,8,0,56,0,0,1,7,101,14,443,0,1,194,157,2,0,14,186,0,1,7,0,0,138,0,110,31,8,0,0,8,31,106,0,56,31,129,14,0,1,0,55336,0
266,0,57,142,1,8,0,56,0,0,1,7,6,14,443,1,1,209,157,8,0,14,251,1,1,7,0,0,138,0,166,31,8,0,0,8,31,5975,0,56,31,219,14,0,1,0,48158,0
267,0,57,142,1,8,0,56,0,0,1,7,6,14,443,1,1,209,157,8,0,14,251,1,1,7,0,0,138,0,166,31,8,0,0,8,31,5976,0,56,31,219,14,0,1,0,48160,0
268,4,57,17,1,8,0,56,0,0,1,8,32,14,993,0,1,251,157,7,0,14,42,0,0,8,0,0,138,0,167,31,8,0,0,8,31,392,0,56,31,195,14,0,1,0,61833,0
269,0,57,34,1,8,0,56,0,0,1,8,77,14,443,1,1,243,157,9,0,14,120,1,1,8,0,0,138,0,184,31,8,0,0,8,31,4690,0,56,31,70,14,0,1,0,50471,0
270,4,57,17,1,8,0,56,0,0,1,8,24,14,5223,1,1,146,157,12,0,14,57,0,0,8,0,0,138,0,166,31,8,0,0,8,31,1464,0,56,31,193,14,0,0,0,58519,0
271,4,57,173,1,8,0,56,0,0,1,8,6,14,443,1,1,143,157,10,0,14,243,1,0,8,0,0,138,0,138,31,8,0,0,8,31,7003,0,56,31,70,14,0,1,0,56839,0
272,0,57,20,1,8,0,56,0,0,1,8,10,14,443,1,1,73,157,9,0,14,50,1,0,8,0,0,138,0,165,31,8,0,0,8,31,7154,0,56,31,195,14,0,1,0,63316,0
273,0,57,173,1,8,0,56,0,0,1,8,109,14,993,1,1,79,157,51,0,14,194,1,0,8,0,0,138,0,184,31,8,0,0,8,31,16170,0,56,31,251,14,0,1,0,62080,0
