,0,1,2,3,4,5,6,7,outlier
9316,-28017.11689329847,38812.70324486841,9161.423310461774,4269.663038810367,31.62127325187918,-17.61016013850645,-63.39640002317417,-11.379177700906242,0
9293,-28343.08340903677,38794.71788440025,9144.750022174263,4246.703386416045,25.77341312564731,-17.647865722560862,-63.42678828794287,-11.40701182169839,0
9334,-28129.085678159536,38794.243799835946,9142.968901792,4287.723614051065,29.756300248648568,-17.568765251574536,-63.335478985831394,-11.374277729568467,0
9279,-28115.12659644066,38819.148169361026,9168.786840353552,4232.6375763985625,27.570205054458654,-17.683022277614796,-63.483662379353134,-11.41004456277779,0
9301,-28347.106671454672,38806.12512655302,9155.993874624939,4254.657079217165,25.80674742810541,-17.63483663060448,-63.41879522219032,-11.403348831251709,0
9299,-27868.11761924893,38815.68287406121,9164.32002325284,4252.666268001433,34.45792336739733,-17.645457848128057,-63.44194239632115,-11.38036347703975,0
9324,-28061.11343802318,38809.86103509167,9158.555655106975,4277.670042136754,30.67885497893991,-17.592853239267743,-63.374243756137105,-11.37789144756584,0
9281,-28179.09326026997,38802.03489791051,9151.843235084527,4234.691530295717,28.617409439658672,-17.675122744376765,-63.46457074555169,-11.405505924881247,0
9315,-27595.0850042168,38798.072983563005,9145.750104763007,4268.77546572041,35.30926996771466,-17.610519151372507,-63.38922256255817,-11.368884187198768,0
9287,-28827.139479783335,38819.04088569243,9170.38512888295,4240.573245658904,13.11013637636353,-17.658213597367883,-63.44899106606358,-11.447156498882745,0
9294,-26016.105966214298,38822.65287310211,9166.55090707947,4247.836317007282,63.108973531601585,-17.674034773317693,-63.49157291671388,-11.302241611861929,0
9343,-29101.126691712845,22744.45089945872,-6866.24856013156,4359.8280728598365,12.442052144155653,-116.73101176853665,127.27618081725156,66.43172865454984,0
8863,-29033.358969339813,22903.418045457936,-6699.02739489681,3879.434727846529,10.957955552498456,79.81878645501791,-94.80545975037069,-0.372861658859606,0
9209,-30299.567590201557,-46837.73213451695,11378.619531966284,5133.713144212727,9.857851107606848,-122.58926296952671,-85.48221313815766,18.164264728303277,0
9154,-29332.728579617593,23067.452202686323,-6539.947517963973,4169.649475854594,2.157939369770281,36.48160627150331,4.656406588887068,-46.70956335637699,0
9149,-29428.668738566117,23043.108937583725,-6563.897871049805,4164.673883331978,19.201840297374545,36.47421902324985,4.641694358322143,-46.66571732469046,0
9148,-29328.71113569444,23058.89903562584,-6548.380742181839,4163.684358107083,2.1322195656473544,36.47183369907652,4.6504113605435045,-46.71231290056264,0
9123,-29326.720374993747,23065.704228467715,-6541.1385516043265,4138.659370675514,2.049276355592947,36.42054088623542,4.5861694653258525,-46.72576521013367,0
9093,-29652.658319871993,23040.56134258393,-6564.8303054339385,4108.664979771704,15.174964444901775,36.36592813272368,4.518490440960814,-46.70585146158899,0
9133,-29820.675272868768,23044.874587224487,-6560.823859063671,4148.628347874661,12.431329967570944,36.44583598299345,4.610423051443347,-46.693206819611284,0
9101,-29708.68761579863,23054.682600580847,-6550.743657824272,4116.602919800525,14.246648462107057,36.3788228428737,4.525045667025216,-46.705042149071396,0
9129,-29720.695271812987,23056.383536543075,-6549.5289868220125,4144.592441112038,14.349574703141881,36.433762182542196,4.588462840189489,-46.690092325050834,0
9147,-29820.691412919685,23052.110131854595,-6553.8621765857815,4162.598811879928,12.480523640365313,36.472414720605954,4.636135486516719,-46.686203781773976,0
9108,-29764.71946679144,23070.208594524105,-6535.237276781185,4123.535365438002,13.315436975057686,36.38938363913875,4.527984103081975,-46.70482486825808,0
9111,-29658.65329368953,23036.500809119072,-6569.195642510243,4126.678923951449,15.238231108564987,36.4032583548731,4.563908352845916,-46.69619587168293,0
9140,-29658.66389363057,23039.655955808725,-6566.579675057106,4155.664554900092,15.336332778100463,36.46000421867429,4.628218257868512,-46.68112423515188,0
9038,-29043.695113586404,22027.56939265615,-7575.980690555614,4057.7123812113055,12.164901262453482,-117.15309948518448,127.28427238416427,66.46694219290893,0
9285,-28888.2833053652,22312.38612533006,-7296.69491385905,4303.362816017483,12.075752568990124,54.014693421506635,66.97930887785685,75.47442574122354,0
9106,-28087.676502004568,23052.74571909718,-6556.975337222704,4121.843994021552,21.095421284897395,36.37867911923986,4.538940188929716,-46.678697980590606,0
9156,-28397.68532564333,23051.18529133867,-6558.642832342996,4171.813948716217,16.485881034998265,36.48628944155164,4.655307967777142,-46.66959515201651,0
9151,-28643.691352162023,23053.404293078012,-6555.698384027281,4166.775857019307,13.646863687137007,36.47215086213621,4.650985016302343,-46.676593416844625,0
9117,-28552.70054806216,23061.726563920125,-6547.0092556615455,4132.753061668991,15.4701270719755,36.40135689219418,4.56241090693221,-46.68905422407675,0
9150,-28431.7080347507,23063.78437295133,-6545.875809536847,4165.755666332226,17.494273339585774,36.47132865962788,4.628484438015236,-46.670433994163524,0
9139,-28608.713197962818,23066.092660831404,-6542.911180154106,4154.728824664715,14.585742329803857,36.449765726778196,4.604183159402609,-46.68413696504678,0
9178,-28467.735466320722,23075.342297994375,-6534.765127510568,4193.70190827279,16.614977988061064,36.5178033789064,4.681203486239143,-46.681731247511735,0
9088,-28422.69981350092,23064.52935645085,-6544.019329216902,4103.758056863742,17.280274050019585,36.3422248914604,4.490393002819023,-46.69932686857406,0
9168,-29195.745115778107,23074.998059626334,-6533.031711751496,4183.6371080792005,2.1061089167040494,36.50665859233296,4.673202207144817,-46.72926591669362,0
9223,-30312.064025172764,-40873.19627658177,5399.483306616455,5038.058088568061,7.577188949350084,-113.99600584169521,-81.42183793054235,25.090959837498083,0
9169,-29295.476273614062,-5294.770367108161,-30264.455946852082,4329.890720716195,-7.372338335986442,124.60720862411904,-93.1258566776813,34.55980639323141,0
9288,-29927.34947442786,32709.101781122597,3077.828881185069,4265.493891540941,13.681761716577943,-64.80660466251834,-29.00671827581097,129.12546028843593,0
9045,-29821.6528730846,32887.10386048781,3259.707322441938,4021.4388374970417,15.248965152552906,128.02930771940143,-32.2998546683271,108.46875473715565,0
9331,-30434.80068536124,3301.0573676635445,-26810.52122795962,4420.777054929177,-4.774465742401786,-45.90717902651721,37.20646221128623,-6.182252887006265,0
9329,-30348.87244438527,-44346.56684137127,9433.975857335257,5211.641502541566,10.640114814518572,-104.87473971764395,-24.2802027765475,-12.147407389169995,0
9325,-30451.702471402747,23461.866918627387,-6697.631802868428,4335.112092170232,2.0032315030489287,-20.308383567507917,-77.85455988467609,95.38184467359369,0
9008,-30442.217420300803,3543.0828062779833,-26563.127754082197,4096.69464759928,-5.854767975571217,128.24403324577665,-43.01881715011211,-29.820780854228197,0
9312,-27957.86844292948,39714.69617679643,10061.254912197384,4261.998513040088,14.994652578466741,-35.35992340972321,-6.808449069557362,49.81284178069361,0
9190,-30283.210711472904,-44664.2302160705,9199.750664775818,5074.563808892017,8.398280491696998,-0.582269201315238,-113.57248709688358,69.3257319295695,0
9242,-30313.11125034959,-40471.169852174484,4996.542689296071,5049.68784160402,7.496435233376258,-119.54224617717325,-83.05248447934578,18.601409750841377,0
9201,-30309.758121544004,-45224.201914176556,9761.078428931834,5095.989785787696,9.133687684323258,-2.241467896574676,-135.62289532640065,-52.01062435705171,0
9286,-30150.47367228782,-44953.13546906329,9490.033121256001,5175.641553464436,9.32275292647041,123.3042509491552,-90.05021456438581,-36.36784427235879,0
9295,-30309.993068937332,-45139.11873615577,9676.158436446114,5188.425700659153,9.411288903880145,-2.308113570058398,-135.96951771652,-52.33148899380775,0
9181,-30310.741468955213,-44844.49233405059,9380.374717967114,5068.966043428651,8.999231290846375,-7.248635224137925,-109.25594920055309,-71.76452314646228,0
9283,-30333.58600979261,33257.57402433489,3113.4391403849068,4254.529784158425,4.0599339033831106,-71.81393687423173,10.324934266818508,100.89462948351112,0
9010,-30455.9119493828,33019.18321657743,3393.7097932674137,3985.8765184329814,4.318382258995731,19.3759540509389,91.82433986762813,38.36064125344,0
9253,-30359.801857923347,-40134.96968911721,5211.927638022513,5057.885167822397,8.196587781693339,-117.85883849351889,157.65391488223904,17.597562865389236,0
9170,-30529.641282593395,34835.89531108841,4610.095438974131,4134.575387218743,4.547757653353697,43.670162615124404,-30.013623177447,25.297385501221545,0
8994,-30455.984250244335,33057.94168930074,3432.6695516135883,3969.7241687003557,4.277296724170637,19.33455391758915,91.75141846751303,38.35039072187168,0
9263,-30497.818334882617,33373.00632853802,3191.2135393646445,4233.852304634535,4.029695381286723,-40.363144152816155,-74.73492567682712,153.7236387315431,0
9274,-30497.820285151567,33373.12927541935,3191.1348446235147,4244.84938604226,4.063872793763696,-40.051561852320305,-74.14152595998166,154.02628257149243,0
9046,-30527.006122821553,33496.58936442796,3369.494451172929,4016.448515845543,3.9317005887383543,112.56062492218327,-47.05721619053462,17.887821132958226,0
9186,-30529.153646276238,34581.8944096888,4356.423269487142,4151.635441789067,4.697057977511082,64.05813943677772,-67.68696483571462,-2.208955173397957,0
9146,-30499.4990712683,32180.1810260039,2003.4361612783262,4121.786906974496,3.8786801748818465,32.92742521098778,-152.4885201988061,-64.48470165034244,0
9187,-29438.914557106484,-39699.294773768925,4776.6891676290315,4984.131741823696,15.584286256090593,-95.9506450170052,125.95220836812493,-21.828049140477397,0
9102,-30293.466056689293,-40711.319134029596,5236.844079470065,4913.781921734992,7.162093594547235,-66.48361188613448,10.443436933073583,-19.485073098806254,0
9215,-26510.68721160068,40681.86481224804,11024.128367040512,4161.101594513572,56.48109605575693,35.023352090209364,62.48714464315583,-158.73403711877245,0
9261,-29170.211796311527,3101.332453939019,-26460.88038379572,4355.637811768216,3.9447455270068907,122.8810910313755,-55.4919335232036,-3.562600776028044,0
9314,-30489.652552379644,31728.33395180737,1549.5474270362624,4291.275997227438,4.321340098240342,-53.02474280099252,10.887073142830937,-7.549496248363273,0
