0,1,2,3,4,5,6,7,cluster
-68729.71494036414,-11582.170992696769,5026.006851582852,-113.51338037573176,-22.27095712715187,-54.25757493930559,17.735580946829725,1.4327512673105611,3
-69604.3873967652,-13728.877436516806,2853.8420002524663,-141.98907820145737,121.06482491371287,-3.3318777351518176,-10.581565568477254,9.83669628495689,3
-61846.08823406611,-13913.672909418328,2656.1147743798547,-110.57946823880975,-40.5047813891362,-62.55410737818083,18.015460469218432,108.88083057635603,3
-61845.08932657612,-13912.968718469712,2656.8263193629164,-110.57891736609953,-40.50414283655593,-62.55503066104949,18.014759614499614,108.8804674227427,3
-65921.72951672265,-11574.512022060122,5029.598597074104,36.15908219021686,-10.685492287539617,-25.304091180860684,19.117511424388834,-28.45260703142197,3
-65971.72779045145,-11576.043001401316,5028.392258606634,-7.165259520015753,-0.05431237841517733,-39.88340340827036,7.836811237392042,142.54115338061075,3
-70387.30715182352,27332.85958494818,34676.79775604643,116.4987083154292,127.46192975564314,-132.904341478938,-0.8685028809501193,-104.22485397854831,2
-70430.57497584482,58688.167553750005,3706.731754760899,16.98350941191252,124.86559190709225,62.99597290257171,-15.511083115805931,97.88320965024728,2
-65915.73034210273,-11573.852850628435,5030.531584434986,-7.196279784776116,0.008834120002024208,-39.79898895957537,8.778501779338434,142.53652237327663,3
-61846.08714295328,-13914.375635057959,2655.4033156690825,-110.57998427324175,-40.50547092424398,-62.55325559246345,18.015372768134398,108.88119652081815,3
-70311.61098605275,-16808.42465127998,-263.51677441039965,168.71050569643862,59.62749397523477,-52.88230752673235,10.437548654977016,45.607304839960236,3
-65311.2575827256,-20246.655758464523,-3750.903908264238,7.073778726168026,-7.864851941648714,88.48508708411359,2.8778501551305418,96.74964809833114,3
-65997.73325537921,-11573.2502782156,5031.381955565163,6.183615994013049,-27.716705235462552,109.04658986140656,-2.809809028248064,120.63140004804578,3
-65997.72998204069,-11575.358455134497,5029.247579432849,6.182067890716909,-27.718773840785897,109.04914521855868,-2.8100721315001573,120.6324978814321,3
-69856.44962682771,-12398.851789019,4200.570544202939,-135.3904007049087,-52.799159681913316,-81.43766918434403,6.927811251091878,1.450812418948134,3
-70241.07119457527,-21019.14241104702,-4526.350730716083,27.01660178696261,65.06171668911264,5.596315303139821,2.1613189977057474,20.192850347119464,3
-69519.90071056472,-21769.293405919278,-5286.648276992908,-131.76012059080566,-83.07204588494488,-53.62304343197352,12.342156772433361,13.848683433434738,3
-70611.0431534153,-12023.451097029372,4582.046401080509,-76.14067746544218,-61.63886382338013,27.938404918918675,1.4125925002536435,87.6986183077913,3
-65562.97389499558,-3043.488483144908,13666.15932625974,160.33123560214696,-45.392393458883525,91.70176358153984,10.889265708902247,71.8035440579736,3
-70646.32988270289,23548.43600215104,41225.591741478136,45.17335387977387,51.57748509825272,-133.3162990937863,10.291214146993177,-161.90736942413918,2
-64309.71337907664,8.248994743732357,16753.854275610847,-51.25856971324054,91.04042281368507,-59.53418497566944,-17.902782927505587,18.326443297602534,3
-69413.88767297825,-17871.861550035388,-2123.753503963461,37.26469040281195,-76.5880445894073,-17.299051885559305,14.540677855752897,30.25976473251401,3
-62880.0089806367,-12033.112728344247,4561.098624732658,-137.0355837879902,81.3893675261371,-62.73791821530552,-3.7458830700119217,-22.978467369848207,3
-70484.90869863637,-14041.478501694692,2538.6173176662123,-109.64345076946879,125.96156349011113,79.75462370467888,-19.732073022547223,-16.718548314922998,3
-62480.88224066546,-13404.769089638428,3171.7342542919723,47.916962497951886,-108.32261601319736,58.801964860779044,-5.4801933135115855,80.30788413465893,3
-69054.2417015462,-16394.08394968585,154.56520103274454,-129.05174278311418,-57.60772367824184,-56.3316380320613,10.626290421504965,-11.137977708824032,3
-61477.90908397711,-16607.033067231234,-71.83078083268619,9.39904759498321,-128.40976949808962,91.94534610595895,-0.18547911803105485,-80.7399066858797,3
-60428.75234999737,-20546.672512963392,-4061.503707202653,-88.13732052783564,23.618687899299317,-16.128114944926086,51.30759599286813,24.565053889124812,3
-64318.02494982296,-18461.589455256493,-1945.4655368786355,80.08113821527594,-78.45330312045344,-92.1467934085396,35.98648857452272,-11.75225828411342,3
-70023.69318983988,-16108.865977278423,444.83366962850965,-126.54493611960237,-93.36931147238971,-63.6487005426551,11.774882382904245,15.420891864108711,3
-64246.69022131474,-14175.516553360763,2393.9029700303176,-49.89643050412306,-114.90246660533755,-76.79285357787803,3.3451724010559944,64.14440471260109,3
-67372.60704276718,-17437.25719119732,-904.0186959706529,-136.60420510544998,44.945063301155244,-35.32375603563275,12.32861395963568,-35.36454147035666,3
-70459.74200247327,-10928.828283010962,5689.5790466970375,135.81775521463533,-63.10036334495033,94.26291729527588,-7.098144709233992,93.98560894612164,3
-67987.77937599206,-20558.328461075085,-4063.2387032707406,72.43877656583054,31.22283845151624,-66.495915241429,23.971571946604108,-73.05201976118762,3
-66804.81825143224,-19890.232943696476,-3388.6360066790307,159.25033925230133,92.48778782434762,78.10581961615854,-9.679735910406995,-36.79097975355041,3
-52252.61575884966,-13508.016200867956,3053.0219961240205,-5.879987505477589,107.70098570754253,-28.64767694487807,106.33721555265885,54.79265726189961,3
-66590.94140225856,-21098.73487472348,-4612.424810851285,200.47048273468906,-59.15455193563185,-120.83633055295097,35.980667865784895,17.182842353390722,3
-65915.7063382163,-11589.312572817387,5014.879421697813,-7.218329170832746,-0.04101138303322345,-39.85396451566752,8.822904005938323,142.76755026314356,3
-70600.38291585163,-14646.262446258213,-4882.8477479657795,-8.139332180164452,-57.77344697007921,99.24643629824052,0.31009350982132566,-51.641730285027094,3
-48737.87171861478,-16607.356819765762,-89.8790130958918,-105.13679244882033,11.185227541895541,60.00090380748619,-1.0279549745229297,-59.534109789457524,3
-57199.03120030154,-14589.655840690908,1964.483776697936,178.5866729839278,139.47032082150054,24.858969252308523,2.00467485872925,25.049416068590865,3
-66805.81606780938,-19891.639860284722,-3390.0590103728705,159.24927234515903,92.48645973665953,78.10759468474454,-9.679122756772173,-36.790250655474956,3
-68689.02724588456,-19709.635130228267,-3988.699664515669,96.05983366082204,-111.79144641639796,-8.320266549746144,19.216410660956214,-77.29622396750906,3
-9920.261181147542,-11056.125902849779,5476.5757338212825,-109.62352811254883,43.222965754458336,75.93447798203043,228.59260223190208,2.062514416423736,1
-63588.8223226148,-19884.850188274948,-3387.930511430138,190.08170586047805,129.8079495493993,-88.94384648731781,6.60812314780181,-42.63658812359235,3
-59509.23677174957,-12525.055269150014,4058.562721970051,-104.30457269575643,46.70506760713451,60.34149650748636,0.655559928543772,-8.063382194124369,3
-66862.2396990716,-20905.332147738096,-4415.5622425365,-116.6286656778633,-93.97713294481622,-56.58196886202534,19.934340157633947,19.080841210585927,3
-62808.725810379125,-14151.789092302375,2416.072516652346,-17.27153890828236,51.61856947858562,4.26973689172334,-1.5126268460364758,39.252149410701996,3
-70611.53241702616,-11708.960018609889,4899.537239277439,45.3657396894565,14.656018695750511,-85.20851542236205,-13.163228978976138,-30.23622888318098,3
-63588.820140389136,-19886.25563955421,-3389.3534288516817,190.080673791614,129.80657047918373,-88.94214291588305,6.607947745633775,-42.635856234668175,3
-66536.18148746778,-19636.285182100746,-3131.509518821705,-121.60235001370515,-8.196505167957817,-40.60439789206147,33.66910895856937,-36.87209024804189,3
-69124.26102605883,-20254.157131869448,-3753.728505757915,27.22087255735091,58.569892950261426,-51.48900693595513,-18.166028964002706,67.76641651849067,3
-70558.23649651316,-8679.65703963859,7966.5493954200965,147.45362338963088,182.4608311490554,-67.21499068776535,-4.197193511530023,21.397095144834424,3
-61722.40375522794,-10491.021069690654,6120.545776800796,63.73924080837791,130.37503100863023,-20.93915605799443,0.46362912677633994,18.379448230047466,3
-69309.78815347386,-14112.620761502727,2464.570815663535,5.93440261883142,-43.37443455312267,-67.86649848846578,7.809009914070218,46.93049009463641,3
-62385.54421127515,-14910.681251946395,1646.6413246468564,205.08516819533756,-53.184406049372576,-128.4673314191702,35.411167632928894,14.02375770267627,3
-62338.81804579873,-14090.664044745652,2477.2212078725224,47.71764920209927,-15.520452563319653,-113.70346232915271,19.939082865421145,110.3743059644148,3
-69221.97309709732,-15280.42489550701,1282.23785684964,-99.48708502976083,-60.206077433198224,44.33352225818013,-3.2682966565099485,-41.22580398126844,3
-70127.29400975654,-16368.901676090834,181.49307986337845,-32.01370200569069,-106.30080885514201,-16.869460753944193,-2.395732274601217,60.206990581282845,3
-70707.55455076334,53424.2299476726,11684.665066487207,56.36168328497631,-71.94139745468006,94.4374326415924,-7.4211081802453664,141.62277444046268,2
-65091.453710394955,-7242.380005795366,9414.395205889437,8.669450094575053,132.0609751898233,-21.447046988246594,-2.2008065594946475,30.53117398333407,3
-70332.8726465912,-15352.24684998596,1210.7447759581498,-10.237672728238328,-66.78283276816417,45.412889469208324,-4.153987061213691,-172.37115151127676,3
-69786.17102873094,-12580.097102699156,4016.730795699414,73.41526602556186,50.68402495810767,-73.00423669915646,17.390979848890314,-4.997261197454594,3
-53359.08652934808,-12572.294733005392,4002.12513236226,-135.18678145376552,67.61893458971052,-21.24099513691007,88.88030331868751,5.285800941396694,3
-69752.00244963227,-19130.911995337974,-2615.171074794285,-117.1149975594244,16.054345052173726,-0.8434269867252326,-3.433655396799343,-11.603272945399162,3
-69542.48886724412,-20105.008386233116,-3602.1592357327745,53.638611016793874,-137.25171156267032,81.89890875044793,4.177342917693023,-125.97105080713385,3
-55969.817267155006,-15970.787135833414,564.7633037621305,-112.62236047023562,-106.92914318575065,-48.6578246738982,89.73883742807696,-33.018043929459516,3
-69803.17665084192,-9120.055453941673,3200.983649648048,22.716665162504476,13.12919019907912,-71.43899073251382,1.846750568485192,53.85578153551983,3
-65426.081882326274,-11970.1462140208,4628.614518992026,-111.28581628676092,54.593729197985134,31.454889416609365,34.2386714035662,-8.227349736477285,3
-69462.78889568456,-7671.793135274288,8985.907222770033,-106.6967741985775,-83.13021990380324,-73.05693710457858,18.656837186290332,-7.8030101296738845,3
-70556.30719672026,-15073.677369522002,1493.4788035384938,39.826447704933415,-10.948943914210096,119.9549975642852,-20.05951658487343,53.31433642389073,3
-68323.75329433822,-12192.875169910232,4407.126947090663,-100.33613945575253,41.957866735435786,92.0231147307416,9.83221426958988,-19.414141975763016,3
-60422.369704884484,-17591.696694277725,-1069.7432658561243,-48.56601600055592,41.47282340262037,93.7421219486465,7.801652078027174,21.724952284525486,3
-70251.25929588727,-17677.68718142093,-1143.3946194792818,-67.85943224535119,33.81420258529506,-67.82401067246555,9.094838385346147,-75.99916470499399,3
-64241.8086334271,-12167.11477140845,4427.252602269319,-48.42934786252714,-112.9581899255006,-79.28311526671392,3.6242623905867597,63.265790600520006,3
-70253.52777596792,-19439.269662214985,-2926.8058384287747,-98.41448351202727,-124.98163322161555,37.417925629496985,-9.85834968360306,-27.934728223150255,3
-70600.5763462234,-14900.27897328829,1669.2361355250937,-99.247748499931,-10.923515591834983,75.89324529150657,-14.989053702113068,-16.28390905929153,3
-66822.10135018769,-11962.36642063233,4638.438819574144,-113.90587805088072,-24.005115777293287,-47.107182762648165,42.97425210574951,3.541428669743374,3
-70600.59038267637,-14892.371612963223,1676.557122890968,182.30361845781556,16.083674284009156,0.32803705459383276,0.6234193538620589,-57.24773348538691,3
-69728.58647386736,-20040.775280711983,-3536.5660995487497,-154.39425561689652,-39.74082132930272,-68.68163248250653,-4.511369234452215,-9.265142528341636,3
-69818.41157041634,-11135.990045712673,5478.887634144035,154.55131346209757,12.408675364717702,8.314839449339722,14.625502846047853,73.54954751174084,3
-70551.85084726517,-17972.044309458,-924.3506656925573,-76.06272864586658,-123.68358726340207,29.872383085011027,-13.004155693472645,29.565365429722068,3
-69964.87195720842,-3756.931197023199,12950.044212507393,-127.07353947559962,75.11430535439108,-50.67720186933439,-5.648303819627893,-22.634709018583433,3
-70484.22423495317,-18991.375027061964,-2472.822551277315,57.21202438504056,-23.939499500246075,120.68951029280963,-12.511385987031044,124.16593403376345,3
-67430.3899652259,-18227.761807555326,-1704.437115412451,7.135026063322663,-108.34464001337041,-69.53601551436732,14.333855834434628,37.44822767160053,3
-68201.87471453934,-21778.60549339792,-5297.908437433499,-131.28273960666678,-83.52549036640667,-45.864889645731495,23.65960720717894,14.847211624087185,3
3014.2287278137005,-13379.29490234216,3106.19835998452,-139.3014596681331,76.36192475752819,-56.82783889122495,57.810488164691314,-12.916754264372655,1
-69833.4926568446,-22032.680068300047,-5552.845517119826,-68.35871129126637,100.3690533852865,-27.984272572002666,2.3497284201083084,82.74937760956823,3
-66433.59306760329,-2636.3975278723074,14079.430553273334,-100.21813633414926,-48.27420717676299,-34.28028172163613,14.137324389302114,-47.80003710842675,3
-64633.001247435786,-17827.443700616564,-1302.9953609955176,-65.21363971174713,75.04049071856655,-35.818406012762594,3.871938656718034,27.85808491226611,3
-65258.00546088909,-19126.287809754787,-2617.320343640888,177.0582937116672,34.553259956011345,12.526680185548784,6.030024851685198,-22.750064191451383,3
-58109.802591900305,23605.86972731626,34863.346188786156,54.87510714132622,-25.695096543726596,27.536442127174727,65.01181970330293,115.84499426461169,2
-66665.39989396508,-18871.390269690746,-2356.5605455292107,-132.54498574200474,-34.990526090231455,-49.182114635565924,11.364533536798847,34.10983768880277,3
-70541.9015078259,-12758.862161473577,3836.8489916730837,9.91385654772356,-76.96675879680477,-74.1610328514891,-4.472564813523613,105.30497391962668,3
-69808.55341668394,-12336.223279622145,4263.540129144541,141.68965745665508,-6.417461907122774,-102.96168398445114,20.224131731656158,27.374400533027824,3
-70556.93578034444,-14668.419907970565,1903.8752159269009,-9.890092976239607,1.139909020300714,-107.88543020502087,10.011240702459244,124.52118468973102,3
-70439.66440749618,-18062.416170665623,-1532.2534862846655,-41.78564739102454,-45.29258666812892,75.38945737627915,-0.4165301596837388,82.1661212980964,3
-70600.60463148041,-14882.012192741293,1687.69721380591,-103.38416386766514,-5.676943194321673,44.835060866429856,-12.52702820446468,-19.19424068307019,3
-70278.39572625303,20407.886034997915,37415.94057596833,-38.8639301391651,1.2805944859417075,57.88576621519427,0.45704316147835256,90.20510985447154,2
-70296.83851665973,-19881.61631068804,-3374.370762594321,-64.41078548789443,55.24219368814072,-45.56141531589612,2.685771705810367,91.99534151763334,3
-69722.65710045466,-18707.78546598444,-2186.9865038371295,-125.42527777251098,94.75799581047443,-19.217075760387154,-10.109564746363601,-40.38445563504705,3
-63742.94339817302,-8855.35149145749,7779.838194114925,-136.06570021345556,-2.291453509647913,-76.97868192243007,14.500836342584828,38.558430428694436,3
-64774.84887657443,-17293.558103466356,-762.0881612845037,-101.88086427987702,-130.57765500643984,5.642463829843433,-3.0958084776655976,-24.343163458144264,3
-69369.7651367098,-12840.928537357026,3752.277240414389,-62.452130731895046,85.41798040418956,-65.87041230260324,-1.5723385078207435,52.87180685976802,3
14242441.926064871,-158.9993879781239,-2886.308613957369,-24.741656930014504,-27.649694503770974,-86.18980773010799,-355.5044587005482,-0.45831514193733114,6
-69832.07462983442,9491.57036068441,22043.917393198222,70.42064042382948,-50.973111748287955,-66.15511025702354,27.398086359456276,-69.59095280402802,2
-70360.18981421473,-13860.6305921224,2721.528382968582,44.661617509884245,-6.131335873655061,109.88035095229145,-8.901567067860599,116.91178062098889,3
-69727.90655037056,-14682.005543160574,1889.2009310891603,-125.96074453518685,-76.56911350817586,-55.204133238940386,20.300333823487648,42.11801809387997,3
157346.544963836,-3806.103585798395,12582.492903690467,-14.179214316628334,96.42155111342129,63.64675531067211,-6.259348871016535,-173.64615034162352,1
-70600.51215026788,-14941.781420084148,1627.0960411148337,-74.46819727436076,16.583385829875663,-24.876843522549045,-4.771755733693235,8.108249236972533,3
-69030.52795035193,-22006.682601582448,-5527.84908186194,-128.90208272991794,-130.32913222416045,-61.9304301163716,12.762395189777223,-8.57143265113017,3
-62392.61166360799,-10986.79747320717,5619.848304751828,-118.90944909232716,141.99617693461997,17.008708715765177,17.124092125159503,-28.36225467647246,3
-70414.88852823152,-3749.2197429588805,12958.707101275882,-95.24693776283651,78.91088727714215,84.93106544413156,-14.294354483815049,-11.947155721333747,3
-70640.10930068916,66874.07325439861,-1642.2280352993944,8.859513713305134,-75.64219847928057,126.9741548032412,3.5968565026799184,-57.24157833439279,2
-64483.52315746693,-11707.762296888808,4892.395175587737,51.043190961689795,-18.815264227250783,137.7562851595227,-18.511390892126137,-98.44895711928758,3
-62260.80825432598,-14094.097158035413,2473.9291346345162,-108.41432999269261,-53.45808681171962,-14.797004145554249,13.918828608315438,13.65302067397793,3
-70159.15158123992,-3610.1615403395854,13653.36998883248,210.49821878655135,20.229191945355208,-130.93039815379797,26.897303294155716,-8.219335690203417,3
-70186.48272103243,-20110.87431486444,-3607.1943546951925,53.86913065853063,-136.92140253344982,82.72907779853908,1.066786077788103,-129.13821982751523,3
-66197.89335782154,-19840.952095176483,-3339.215999059258,102.77307987092226,-48.606465498432556,80.82462382417943,5.775480401017796,1.0031295220341383,3
-69798.32499805337,23549.832629027158,41225.655920363024,111.3672112198487,-4.443494447440347,-144.87705724394294,6.1625890571427675,-37.86239527374386,2
-49600.550490355454,-21298.715225666954,-4838.085292455211,-102.80811846803842,-49.758966777751915,92.55039565219587,55.88868146804005,-23.361383656644534,3
-66137.8629301609,-18566.78174679183,-2049.1678101150105,-92.9563281085312,-137.6161121980538,72.21267792927814,4.7630301622735844,-25.272789609320345,3
-70186.4849032581,-20109.46886358518,-3605.7714372736464,53.8701627273947,-136.9200234632342,82.72737422710439,1.0669614799561478,-129.13895171643938,3
-65225.85695593928,-17932.258499904914,-1408.6514325633807,45.05900522729988,29.079316604976658,-88.35909999470552,6.235701535041007,-125.49377287790657,3
-70281.20867079918,-14492.239465453536,2081.952325684154,-95.37074392028275,-112.81949333633948,34.11195152444396,-0.4480531706109387,-1.3193562538009458,3
-70186.48381214528,-20110.17158922481,-3606.482895984419,53.869646692962654,-136.92071299834203,82.72822601282174,1.0668737788721367,-129.13858577197732,3
-70600.60988374491,-14879.740902031645,1689.3994445361118,165.77559942335614,18.82126151330121,-7.70479477703048,-1.1557315595746207,-36.939071877144485,3
-70020.48241554192,-20111.345896266797,-3607.999800023848,41.726640154027834,-121.60987991921911,-8.487139866678868,7.141688473037566,-137.81860009365568,3
-70592.61913797985,16477.146821195453,25586.524242423086,191.49255492478494,-13.882772105187907,91.73971409127095,-12.456743076055076,-17.118683122245955,2
-62170.88781188651,-18534.413732198882,-2021.8259033347267,-108.9609477560254,43.41699004348525,75.06840041655231,22.20872606668054,-22.293337183495503,3
-61577.79603160479,-20545.508190753117,-4058.831408231859,27.972461751325596,112.15925938566168,-3.741609769059253,-8.271507899232589,120.57015065256518,3
-61036.56771716832,-12319.872125347287,4268.05607502111,81.68896574479807,77.73884108279145,130.34693941878237,-10.50941017617742,-73.41525556703488,3
-69972.09917365751,-15204.965191540026,1359.6756564003344,-150.16625434087945,-40.65925090711745,-75.00040268191589,-8.7092829239009,-14.087595771031653,3
