,0,1,2,3,4,5,6,7,outlier
0,-29811.753917964714,-43472.68326679505,8522.097379904204,-4134.582128665261,-14.297899757378994,12.569407739948707,47.75972627611633,-159.04220993021326,0
1,-22350.96499298065,-41068.917149969566,6126.734679753593,-4176.207319030104,-6.046110468349186,-56.55249678562321,-42.77188363472637,51.15680912556772,0
2,-29857.520440593926,-38173.555588147356,3209.9502589520403,-4230.090633756318,-17.25211968858351,-38.066575960360915,82.95441470702367,66.24125961016298,0
3,-27790.719217190675,-44249.07737033311,9304.281279858436,-4116.934653664601,0.5473439194978833,33.93488942033897,-15.162435813418243,13.663274854352712,0
4,-28866.62808899765,-44288.223084444544,9341.449146501149,-4115.435789259869,-8.690660403619098,33.92504592001383,-15.291842046458145,13.28334426562284,0
5,-23952.301726108144,19268.927966336923,-8222.132737289274,-4949.090283366934,-13.176223886014029,24.899449760723463,-15.5507922870322,95.2543042193082,1
6,-21294.326312771438,32963.595433937946,3479.5414985929388,-5016.20554146362,56.52068370119683,1.5003863957936021,70.71419862018622,33.410247853446556,1
7,-26601.636498948,-43120.01965346583,8174.67887468762,-4133.55429046515,16.093610649178178,103.93824804915864,-91.14644446028464,3.3021653536916293,0
8,-16517.164494318564,-48673.1069876435,13761.096646014392,-4028.9576149259756,33.8565471429542,117.08400501233139,70.2696161056526,-24.198556642773625,0
9,-24474.141142336503,-39065.86547609473,4114.771494855782,-4205.652484641951,42.584202393785105,9.230064016850603,-31.83037142233074,98.44111975845014,0
10,-25163.42271489348,-27807.342739776017,-7172.5939038399465,-4411.834012124295,-6.26015014152322,46.63276998681587,39.26717388077479,132.12730209222212,0
11,-1037.6712633332618,-39572.84522042087,4668.3737275079575,-4190.559052220896,141.827181187423,139.84208706851834,14.672253274985508,37.90064007800857,0
12,-23754.747109676646,-5577.960932096309,-22215.419591647464,-4766.063043419782,-12.627616894255633,54.040211582962705,113.29728322956643,-19.26813173088569,1
13,-26733.586491867623,-40063.24673798588,5110.15658792125,-4183.803583065944,4.944311833965075,89.95275975613269,-82.83782853612156,-14.045640725079663,0
14,-3490.520375828412,2053.9900821876226,-27915.655637106393,-4888.006853744489,461.02150779814014,6.1081710854268385,11.8014073563321,46.05059275434299,1
15,-29435.027774680733,-43752.64614802284,8803.591520319447,-4114.313513568843,-15.56227214792903,-107.96657312006762,104.74474087090513,-56.95688026231305,0
16,-15441.0772197444,-36763.70315131973,1824.4807335460484,-4239.37849258485,60.38979450158102,145.89676195345731,-33.20025573626365,53.7175620885175,0
17,-29093.12875889783,-37936.509554697,2973.726287953037,-4219.100238611124,-8.664556002258601,77.9006222872454,-15.81510936738659,-65.71319726476533,0
18,-25530.465273935475,-31258.491344318245,-3713.720488492598,-4340.042056343261,-12.579511658358541,40.66722789623985,-7.174758401412377,12.096575903883192,0
19,-26175.99693769416,-48828.99214505715,13384.648041012266,-4020.0788374368585,-7.94700186084308,-67.14057344596375,61.64631071917805,118.96862089856555,0
20,-28538.214813868606,-39443.63133205674,4485.644078688821,-4188.379480406165,-11.961107698745831,150.79222679469905,-56.87398783677755,54.24349972586174,0
21,-28086.21669506508,-39441.89040465327,4484.7769723988,-4187.308772368358,-10.282382811735687,150.82523728437027,-56.82803950316582,54.288278283901704,0
22,-25206.007158255165,-33355.171075130726,-1611.291911273503,-4297.771975202005,4.071946143689703,124.1141282203048,-19.438247053188878,19.535921145808555,0
23,-28169.116394911678,-45251.11522807725,10308.174419827288,-4078.8270861788383,6.731331209993373,131.06613202316518,28.90924423829596,20.081727871818437,0
24,-24617.02930933645,-36047.052454401244,1088.5311118483773,-4246.155796596994,-18.87512581222079,-62.51751402338817,198.44107129079606,-14.662208190712438,0
25,24629.933220686253,-44817.88197224324,9976.131619409774,-4074.6433991200024,-8.113009576145425,76.07327629500908,100.23614911543977,11.854881833856739,0
26,4957.373894511579,-47254.37444985869,12380.40421509126,-4033.5803223696485,244.91965144310194,149.56600376718157,40.34176750739613,53.31779943511854,0
27,-30326.684662123524,8130.510606026884,-21864.609201192856,-4902.104571286333,-32.04437948077792,42.32493817666528,32.073451201944245,81.9996682050036,1
